v1,v2,v3,v4,v5,v6_1,v6_2,v6_3,v6_4,v6_5,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31_1,v31_2,v31_3,v32_1,v32_2,v32_3,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,wei,wei2,area1,area2,area3,area4,area5,area6,area7
9,353,63,6,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,5,99,4,5,1,7,0,2,2,1,1,.7966,.4533002373,5,2,3,2,1,4,6
14,900,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,98,1,1,7,0,98,2,3,2,.5364,.462100241,3,3,2,3,2,1,2
9,358,998,6,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,1,7,0,98,2,3,1,.7966,.4533002432,4,2,3,3,1,1,4
12,637,998,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,1,1,10,0,2,2,1,2,.5148,.3673002433,5,2,4,3,1,2,5
11,545,45,8,1,1,99,99,99,99,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,2,99,99,3,9,9,99,2,5,1,7,0,1,2,3,1,.5535,.2852002453,4,2,2,3,2,1,5
6,815,30,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,1,1,7,0,3,2,3,1,.6814,1.2068002459,1,0,3,3,3,9,3
5,724,45,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,0,99,2,4,1,7,0,98,2,3,1,.6002,.7204002472,1,0,4,3,3,9,6
5,709,78,4,1,1,2,3,99,99,1,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,3,99,99,99,99,2,5,8,99,4,7,1,7,0,3,2,3,1,1.3014,1.5621002486,1,0,2,3,3,9,3
9,364,72,5,1,1,4,99,99,99,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,99,2,99,99,3,5,7,99,2,7,1,7,0,3,2,1,1,.8726,.4966002491,5,2,3,3,1,4,6
16,970,32,8,1,1,4,99,99,99,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,3,99,99,99,99,3,10,9,99,4,6,1,7,0,4,1,3,1,.5447,.1838002511,3,4,2,2,1,2,2
11,555,998,8,2,2,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,6,99,4,3,1,8,0,2,2,3,2,.5432,.2799002533,5,2,3,2,3,9,5
13,616,45,8,2,96,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,4,1,7,0,98,2,3,1,.5704,.3024002627,5,3,3,3,3,9,6
17,950,70,5,1,1,4,99,99,99,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,99,99,3,99,99,2,8,6,99,4,5,1,7,0,1,2,3,1,.8305,.1884002659,3,4,2,2,2,1,5
5,726,59,6,1,1,99,99,99,99,1,4,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,3,99,99,99,3,8,6,99,4,5,1,7,0,2,2,3,2,.8949,1.0741002712,1,0,3,3,3,9,3
11,557,46,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,98,99,4,4,1,7,0,1,2,98,2,.5432,.2799002854,4,2,3,3,3,9,5
17,950,61,6,1,1,2,3,99,99,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,2,6,4,99,2,5,1,7,0,3,2,3,1,.5319,.1206002886,3,4,2,2,2,1,5
14,905,998,5,1,1,99,99,99,99,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,99,6,99,99,2,7,5,99,4,5,1,7,0,3,2,3,2,.8522,.7341002892,5,3,3,3,3,9,5
10,512,32,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,10,99,4,1,1,7,0,4,2,3,2,.5744,.7567002964,5,2,2,3,3,9,5
16,976,53,7,1,1,2,3,99,99,1,4,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,99,99,2,99,99,3,6,5,99,4,5,1,7,0,3,2,3,1,.6484,.218800301,5,4,3,2,1,1,5
14,908,36,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,8,99,4,4,1,7,0,98,2,1,2,.5364,.4621003029,5,3,3,3,1,2,5
10,527,998,8,2,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,1,1,7,0,98,2,3,2,.5744,.7567003083,5,2,4,3,3,9,6
12,646,40,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,1,7,0,3,2,3,1,.6704,.4783003103,5,2,3,3,3,9,5
17,950,58,6,1,1,5,99,99,99,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,1,6,2,99,4,4,1,7,0,4,2,3,1,.5319,.120600313,3,4,2,2,2,1,5
3,338,40,8,1,1,99,99,99,99,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,2,99,99,2,8,5,99,4,5,1,7,0,98,2,3,1,.7337,1.0796003145,1,0,1,3,2,1,3
11,545,45,8,1,1,2,99,99,99,1,1,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,3,99,99,99,99,1,8,4,99,4,5,1,7,0,1,2,3,1,.5535,.2852003151,4,2,2,3,2,1,5
5,721,51,7,1,1,99,99,99,99,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,5,1,99,4,5,1,7,0,4,2,3,1,.9117,1.0943003167,1,0,3,3,3,9,4
15,885,57,6,2,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,0,99,4,3,1,7,0,4,2,3,1,1.0235,.1199003193,5,3,3,3,3,9,6
11,551,49,7,1,1,99,99,99,99,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,99,99,6,99,99,3,8,5,99,4,5,1,7,0,4,2,3,1,.7401,.3814003198,5,2,3,3,3,9,5
12,633,41,8,1,1,99,99,99,99,1,4,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,98,98,99,4,3,1,7,0,98,2,3,1,.6704,.4783003212,4,2,3,3,3,9,5
10,528,65,5,1,1,2,3,4,99,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,3,99,99,99,99,1,6,6,99,4,5,1,7,0,3,1,3,2,.9895,1.3036003271,5,2,3,3,3,9,6
14,920,68,5,1,1,2,3,4,99,1,4,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,2,99,99,3,5,5,99,2,5,1,6,0,3,2,3,2,.8522,.734100328,4,3,2,3,2,1,5
11,551,45,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,98,99,4,4,1,7,0,3,2,3,1,.5535,.2852003325,5,2,3,3,3,9,5
11,545,70,5,1,1,4,5,99,99,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,2,2,1,99,99,1,99,99,3,7,6,99,4,6,1,7,0,3,2,3,1,1.2687,.653800333,4,2,2,3,2,1,5
10,524,50,7,1,1,2,3,99,99,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,99,99,6,99,99,1,5,0,99,4,3,1,7,0,3,2,3,2,.8849,1.1658003369,5,2,3,3,3,9,5
9,356,46,8,1,1,99,99,99,99,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,2,99,99,3,9,8,99,4,4,1,7,0,3,2,1,1,.557,.3170003383,4,2,3,3,1,1,4
12,652,54,6,1,1,99,99,99,99,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,99,99,3,99,99,3,7,5,99,4,7,1,7,0,1,2,3,1,1.1366,.8110003436,5,2,4,3,3,9,6
14,940,34,8,1,1,2,3,4,5,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,3,99,99,5,9,8,99,4,5,1,7,0,4,2,3,1,.6873,.5920003553,5,3,3,3,3,9,5
6,845,998,8,2,96,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,0,99,4,3,1,7,0,98,98,3,1,.6814,1.2068003561,1,0,4,3,3,9,6
14,941,998,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,1,7,0,2,2,3,1,.6873,.5920003588,5,3,4,3,3,9,5
4,411,998,7,2,1,2,3,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,6,1,7,0,3,2,3,1,1.3498,2.4522003593,1,0,2,3,2,1,3
5,716,58,6,1,1,2,3,99,99,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,2,99,99,3,8,5,99,4,4,1,6,0,98,2,3,2,.8949,1.0741003606,1,0,4,3,3,9,6
14,926,63,6,1,97,99,99,99,99,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,97,99,99,1,99,99,98,5,5,99,2,5,1,7,0,2,2,3,2,.7456,.6423003688,5,3,3,3,3,9,5
14,931,48,8,1,1,2,3,4,5,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,99,99,1,99,99,1,8,7,99,4,4,1,7,0,3,2,3,2,.5364,.4621003694,5,3,4,3,1,2,5
5,735,29,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,7,98,99,4,1,1,7,0,98,2,98,2,.5753,.6905003715,1,0,3,3,3,9,6
10,528,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,98,99,4,4,1,7,0,4,2,3,2,.5744,.7567003795,5,2,3,3,3,9,6
9,364,59,6,1,1,99,99,99,99,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,2,99,99,3,5,5,99,2,4,1,7,0,3,2,1,1,.7966,.4533003871,5,2,3,3,1,4,6
13,614,49,7,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,0,99,4,5,1,7,0,98,2,3,1,.7083,.3755003905,5,3,4,3,3,9,6
17,957,52,7,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,98,99,4,3,1,7,0,4,2,2,2,1.0544,.2391003913,5,4,4,1,3,9,7
13,614,45,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,1,1,7,0,98,2,3,2,.5815,.308300394,5,3,4,3,3,9,6
5,712,41,8,1,96,99,99,99,99,2,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,99,99,96,99,99,1,5,4,99,4,4,1,7,0,3,2,3,1,.6002,.720400401,1,0,2,3,3,9,3
11,540,51,7,1,1,4,99,99,99,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,99,99,6,99,99,3,8,5,99,4,4,1,7,0,3,2,1,2,.7265,.3744004027,3,2,2,3,3,9,3
17,954,52,7,1,1,2,3,99,99,1,3,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,1,99,99,3,99,99,3,7,6,99,2,5,1,7,0,3,2,3,1,.7369,.1671004045,5,4,3,2,3,9,5
13,602,47,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,0,99,4,4,1,7,0,98,2,3,1,.5704,.3024004137,5,3,4,3,3,9,5
14,923,57,6,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,7,98,99,4,5,1,7,0,98,2,1,1,.9555,.823100416,5,3,3,3,1,2,5
14,906,44,8,1,1,99,99,99,99,2,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,99,99,96,99,99,3,5,5,99,4,5,1,7,0,4,2,1,1,.6873,.5920004218,5,3,4,3,1,2,5
17,950,51,7,1,1,2,99,99,99,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,1,10,6,99,1,5,1,7,0,98,2,2,1,.7369,.1671004309,3,4,2,2,2,1,5
5,712,46,8,1,1,2,3,99,99,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,99,99,1,99,99,3,6,0,99,4,4,1,7,0,3,2,3,1,.6002,.7204004371,1,0,2,3,3,9,3
10,510,46,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,0,99,4,3,1,7,0,98,2,3,1,.6185,.814800439,4,2,2,3,3,9,3
13,621,49,7,1,96,99,99,99,99,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,97,98,0,99,1,5,1,7,0,4,2,3,1,.7083,.3755004408,5,3,3,3,3,9,3
13,604,44,8,1,1,99,99,99,99,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,2,99,99,3,7,4,99,4,8,1,7,0,3,2,3,1,.5704,.3024004425,5,3,4,3,3,9,5
14,906,50,7,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,4,1,7,0,98,2,1,1,.8543,.7359004428,5,3,4,3,1,2,5
14,909,41,8,1,1,2,3,99,99,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,99,6,99,99,3,8,5,99,4,5,1,7,0,2,2,1,1,.6873,.592000444,5,3,3,3,1,3,3
13,622,52,7,1,2,3,99,99,99,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,3,99,99,99,99,2,5,5,99,1,6,1,8,0,4,2,3,1,.7083,.3755004502,4,3,3,3,3,9,6
11,556,70,5,1,1,99,99,99,99,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,99,2,99,99,3,8,5,99,4,5,1,7,0,4,2,3,1,1.2687,.6538004588,5,2,4,1,2,1,7
12,648,66,5,1,1,2,3,5,99,1,1,2,1,1,2,2,1,2,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,2,99,99,3,10,0,99,4,6,1,7,0,3,2,3,1,1.3251,.9455004629,4,2,3,3,3,9,5
12,654,998,8,2,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,1,7,0,98,2,3,1,.6704,.4783004632,5,2,4,3,3,9,5
7,268,25,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,98,99,4,3,1,7,0,98,2,3,1,.5247,.2537004633,5,1,2,3,3,9,3
17,961,62,6,1,1,2,3,99,99,1,2,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,99,2,99,99,1,6,4,99,4,7,1,7,0,3,2,1,1,.5319,.1206004636,4,4,4,2,3,9,7
10,522,48,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,9,99,4,5,1,7,0,4,2,3,1,.6185,.8148004661,5,2,3,3,3,9,5
12,638,43,8,1,97,99,99,99,99,1,98,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,99,6,99,99,3,0,5,99,4,4,1,10,0,3,2,3,1,.6704,.4783004668,5,2,2,3,3,9,5
5,743,41,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,1,1,7,0,98,2,3,2,.5753,.6905004698,1,0,3,3,3,9,4
7,266,35,8,1,1,99,99,99,99,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,7,5,99,4,5,1,7,0,1,2,3,1,.5247,.2537004705,5,1,3,3,3,9,6
13,615,36,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,3,99,4,3,1,10,0,98,2,3,1,.5704,.3024004723,5,3,4,3,3,9,6
6,823,40,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,0,99,1,2,1,7,0,4,2,98,1,.6814,1.2068004784,1,0,4,3,3,9,6
21,893,998,7,1,1,99,99,99,99,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,6,99,99,3,0,2,99,4,3,1,7,0,2,2,4,1,.9868,.1567004812,4,5,2,3,3,9,8
12,649,43,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,99,4,3,1,7,0,3,2,3,1,.6704,.4783004834,5,2,4,3,2,1,5
16,975,57,6,1,1,99,99,99,99,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,99,99,6,99,99,3,6,1,99,4,5,1,6,0,4,1,1,1,.7902,.2666004854,4,4,4,2,1,3,5
14,920,36,8,1,1,99,99,99,99,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,99,99,98,99,99,3,10,98,99,4,3,1,7,0,4,2,3,1,.6873,.5920004944,4,3,2,3,2,1,5
12,649,62,6,1,1,2,3,99,99,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,1,2,99,2,99,99,1,8,8,99,4,5,1,7,0,98,2,3,2,.8728,.6227004947,5,2,4,3,2,1,5
12,649,41,8,2,96,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,1,7,0,98,2,3,2,.5148,.3673004951,5,2,4,3,2,1,5
11,552,38,8,1,1,2,3,99,99,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,99,99,98,99,99,3,8,6,99,4,4,1,7,0,4,2,3,2,.5432,.2799004962,4,2,3,3,3,9,5
13,602,72,5,1,1,2,3,4,99,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,3,99,99,99,2,6,5,99,4,7,1,7,0,3,1,3,2,1.1265,.5973004971,5,3,4,3,3,9,5
4,423,37,8,1,96,99,99,99,99,2,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,97,99,99,6,99,99,3,10,6,99,4,4,1,7,0,4,2,1,2,.8131,1.4772005072,1,0,3,3,1,4,5
13,615,77,4,1,1,3,4,99,99,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,3,99,99,99,99,3,8,10,99,2,7,1,7,0,1,2,3,1,1.3092,.6941005089,5,3,4,3,3,9,6
16,983,74,4,1,1,2,3,4,99,1,1,2,1,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,1,99,99,2,99,99,3,7,7,99,4,5,1,7,0,3,2,1,1,1.6266,.5488005113,5,4,4,2,1,3,5
14,905,45,8,2,96,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,0,99,2,4,1,7,0,98,2,1,2,.5364,.4621005123,5,3,3,3,3,9,5
12,648,43,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,10,99,4,3,1,7,0,2,2,3,2,.5148,.3673005147,4,2,3,3,3,9,5
7,266,31,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,1,7,0,98,2,3,1,.5247,.2537005244,5,1,3,3,3,9,6
16,975,45,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,8,99,4,4,1,7,0,3,1,1,1,.5447,.1838005262,4,4,4,2,1,3,5
13,602,998,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,2,99,4,3,1,7,0,3,2,1,2,.5815,.3083005391,5,3,4,3,3,9,5
17,954,65,5,1,1,2,3,99,99,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,99,99,5,99,99,3,7,5,99,4,7,1,7,0,2,2,3,2,1.1886,.2696005405,5,4,3,2,3,9,5
13,611,47,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,0,99,4,3,1,7,0,4,2,3,2,.5815,.3083005448,5,3,4,3,3,9,6
5,702,36,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,0,99,4,3,1,7,0,4,2,3,1,.6002,.7204005459,1,0,2,3,3,9,2
14,926,57,6,1,1,99,99,99,99,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,99,99,6,99,99,2,7,3,99,4,5,1,7,0,4,2,3,1,.9555,.8231005472,5,3,3,3,3,9,5
4,422,43,8,2,1,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,0,99,4,6,1,7,0,4,2,1,1,.8263,1.5011005477,1,0,2,3,1,2,4
5,731,56,6,1,1,99,99,99,99,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,99,99,1,99,99,3,8,5,99,4,4,1,10,0,98,2,3,1,.9335,1.1205005509,1,0,4,3,3,9,6
16,970,52,7,1,1,99,99,99,99,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,1,99,99,6,99,99,3,9,6,99,4,6,1,7,0,4,2,3,1,.6484,.2188005704,3,4,2,2,1,2,2
17,950,66,5,1,1,99,99,99,99,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,1,99,99,2,99,99,2,7,5,99,4,4,1,7,0,3,2,3,1,.8305,.1884005709,3,4,2,2,2,1,5
3,338,56,6,2,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,6,0,99,4,4,1,7,0,1,2,3,1,1.0116,1.4886005713,1,0,1,3,2,1,3
14,906,56,6,1,1,2,3,99,99,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,99,99,2,99,99,1,10,10,99,4,5,1,7,0,3,2,1,1,.9555,.8231005796,5,3,4,3,1,2,5
5,736,44,8,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,5,0,99,4,3,1,7,0,1,2,3,1,.6002,.7204005937,1,0,3,3,3,9,4
15,881,39,8,1,1,99,99,99,99,2,99,99,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,99,99,6,99,99,3,5,0,99,4,3,1,7,0,4,2,3,1,.4996,.0585006004,5,3,4,3,3,9,5
15,884,35,8,2,98,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,8,0,99,4,1,1,7,0,4,2,3,2,.4198,.0492006341,5,3,3,3,3,9,5
3,335,998,5,2,96,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,98,99,4,3,1,7,0,3,2,3,2,1.1038,1.6242006375,1,0,2,3,2,1,4
5,722,42,8,2,97,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,98,8,99,4,1,1,7,0,4,2,3,1,.6002,.7204006382,1,0,3,3,3,9,3
