v1,v2,v3,v4,v5,v6_1,v6_2,v6_3,v6_4,v7,v8_1,v8_2,v8_3,v8_4,v8_5,v8_6,v9,v10,v11,v12_1,v12_2,v13_1,v13_2,v13_3,v14_1,v14_2,v14_3,v14_4,v14_5,v15,v16,v17,v18_1,v18_2,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,wei
10,503,41,9,1,1,99,99,99,1,4,99,99,99,99,99,0,98,3,1,2,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,5,98,7,7,7,7,9,9,7,5,7,2,5,1,.862945
5,701,62,6,1,97,99,99,99,1,4,99,99,99,99,99,7,7,7,2,99,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,9,8,8,9,9,8,9,7,8,9,2,7,1,1.064638
2,104,31,10,1,97,99,99,99,1,4,99,99,99,99,99,0,0,0,2,99,97,99,99,97,99,99,99,99,1,98,2,99,99,999,2,98,98,98,98,6,0,98,98,98,98,98,4,98,1,.901292
2,105,43,9,1,1,2,99,99,1,4,1,99,99,99,99,3,6,6,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,5,5,6,8,6,6,7,8,7,7,8,4,5,1,.78446
3,334,58,6,1,1,2,99,99,1,4,99,99,99,99,99,5,5,6,97,99,97,99,99,97,99,99,99,99,1,98,2,99,99,999,2,5,10,10,10,10,10,10,10,10,10,10,4,5,2,1.060953
14,927,69,5,1,1,2,99,99,1,4,1,2,99,99,99,0,7,7,1,2,97,99,99,97,99,99,99,99,1,98,2,99,99,999,2,5,6,7,6,6,7,7,7,6,7,7,4,7,2,.991331
14,928,67,5,1,1,2,4,99,1,1,2,3,4,99,99,5,9,9,2,99,2,3,99,97,99,99,99,99,1,1,2,99,99,999,2,5,8,5,8,5,5,5,9,8,8,9,4,5,2,.991331
8,302,98,2,1,97,99,99,99,1,4,3,99,99,99,99,6,5,6,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,7,8,8,9,8,9,9,7,8,9,2,4,2,1.192825
10,524,65,5,1,97,99,99,99,1,4,99,99,99,99,99,5,5,5,97,99,97,99,99,97,99,99,99,99,1,98,2,99,99,999,2,5,5,3,5,7,3,98,5,6,0,98,4,98,1,1.152785
4,408,68,5,1,1,4,99,99,1,2,4,99,99,99,99,8,10,5,1,2,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,10,5,6,10,5,5,6,7,0,7,4,6,2,1.009658
11,545,66,5,1,97,99,99,99,1,4,99,99,99,99,99,5,4,6,2,99,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,4,7,6,7,6,7,7,7,5,6,4,5,1,1.220613
7,268,36,10,1,97,99,99,99,1,4,99,99,99,99,99,5,3,5,1,2,1,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,6,8,5,5,5,7,5,5,5,2,3,2,.925495
6,801,83,4,1,97,99,99,99,1,2,4,99,99,99,99,6,8,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,7,9,9,9,9,9,9,7,9,9,10,4,7,2,1.128582
14,913,89,3,1,97,99,99,99,1,4,1,3,99,99,99,8,7,7,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,7,9,7,6,9,7,8,6,6,6,2,7,2,1.282864
7,260,68,5,1,2,99,99,99,1,4,99,99,99,99,99,8,8,6,1,2,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,8,8,9,10,8,8,7,7,9,7,4,6,2,1.076391
4,407,85,3,1,1,99,99,99,1,4,3,1,99,99,99,8,8,7,2,99,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,6,6,6,6,8,7,7,6,6,7,8,2,7,2,1.30647
1,221,97,2,1,1,2,3,4,1,1,2,4,3,96,99,9,8,9,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,8,9,9,8,7,7,9,9,4,5,2,1.277287
5,722,86,3,1,1,2,4,99,1,1,2,3,4,99,99,7,10,7,1,2,1,3,99,97,99,99,99,99,2,1,2,99,99,999,2,8,9,9,6,10,8,8,10,6,10,10,4,7,1,1.431569
4,403,75,4,1,97,99,99,99,1,1,4,99,99,99,99,8,8,6,1,99,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,8,6,6,6,6,5,5,8,8,6,6,4,7,2,.990833
1,242,51,7,1,3,99,99,99,1,4,3,99,99,99,99,0,8,7,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,6,9,6,6,7,8,7,8,6,7,8,4,5,2,.733265
4,420,63,6,1,1,4,99,99,1,4,99,99,99,99,99,5,5,5,1,99,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,5,5,5,5,5,6,5,6,6,4,5,2,.97161
4,412,83,4,1,1,4,99,99,1,2,3,4,99,99,99,8,9,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,7,9,9,8,8,9,8,7,9,8,7,4,7,1,1.008562
8,304,101,1,1,2,4,99,99,1,2,4,99,99,99,99,7,5,5,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,7,5,8,6,5,7,6,7,6,8,2,4,1,2.337343
2,112,95,2,1,4,99,99,99,1,4,99,99,99,99,99,5,6,6,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,7,8,8,8,8,8,8,8,7,8,4,7,2,1.334159
19,316,91,3,1,1,2,3,4,1,4,2,99,99,99,99,8,7,7,1,2,2,99,99,97,99,99,99,99,1,1,2,99,99,999,2,6,8,8,6,8,6,7,7,8,8,9,4,7,1,1.117925
5,717,67,5,1,97,99,99,99,1,4,99,99,99,99,99,5,5,5,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,8,8,8,8,8,8,8,8,8,1,4,1,1.022108
1,242,77,4,1,4,99,99,99,1,4,1,3,99,99,99,7,5,6,1,2,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,4,8,7,7,6,7,6,7,4,6,5,4,7,1,1.065634
11,540,52,7,1,97,99,99,99,1,3,4,99,99,99,99,5,5,5,1,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,6,6,7,7,7,7,7,7,7,7,4,5,2,.892129
1,241,998,7,1,97,99,99,99,1,3,4,99,99,99,99,5,3,4,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,3,3,3,3,4,3,3,4,4,3,3,4,6,1,.746412
3,337,49,7,1,4,99,99,99,1,4,99,99,99,99,99,7,9,9,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,8,98,98,8,8,7,8,8,98,8,4,6,2,.819918
5,745,48,8,1,1,99,99,99,1,4,99,99,99,99,99,0,0,3,1,2,1,2,3,97,99,99,99,99,2,2,2,99,99,999,2,5,0,0,0,9,6,6,8,8,8,7,2,3,2,.749998
1,242,39,9,2,99,99,99,99,1,4,99,99,99,99,99,3,3,8,97,99,97,99,99,97,99,99,99,99,2,1,2,99,99,999,2,0,0,0,0,0,0,0,0,0,0,0,2,7,1,.751193
2,116,59,6,1,97,99,99,99,1,4,2,3,99,99,99,8,8,8,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,8,7,7,8,8,8,7,7,7,7,4,7,2,.990933
2,105,82,4,1,4,99,99,99,1,4,2,99,99,99,99,9,9,8,1,2,97,99,99,97,99,99,99,99,1,1,1,2,99,5,2,8,8,8,6,6,6,6,5,4,6,6,4,7,2,1.010256
1,244,37,10,1,1,2,3,99,1,3,4,99,99,99,99,7,7,6,1,2,1,3,99,97,99,99,99,99,1,1,2,99,99,999,2,8,8,7,7,8,8,7,8,7,7,7,2,6,2,.782966
2,112,73,5,1,4,99,99,99,1,1,2,3,4,99,99,9,9,9,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,1,8,8,8,7,9,9,5,9,8,8,5,4,8,1,1.048005
4,433,75,4,1,1,99,99,99,1,4,1,99,99,99,99,7,9,9,1,2,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,9,9,8,8,8,8,8,7,7,8,7,4,7,2,1.072307
1,242,47,8,1,97,99,99,99,1,4,99,99,99,99,99,98,98,98,2,99,98,99,99,97,99,99,99,99,1,1,2,99,99,999,2,98,98,98,98,8,98,98,98,7,98,98,4,5,2,.680277
1,231,68,5,1,2,4,99,99,1,4,99,99,99,99,99,8,8,5,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,8,8,2,8,5,5,5,8,4,5,1,.926989
5,708,43,9,1,97,99,99,99,1,1,2,3,4,99,99,8,7,8,2,99,2,3,99,97,99,99,99,99,2,1,2,99,99,999,2,6,7,6,7,8,7,8,7,7,7,7,4,8,1,.828085
14,946,998,3,2,99,99,99,99,1,4,99,99,99,99,99,5,5,5,1,99,3,99,99,97,99,99,99,99,1,98,2,99,99,999,2,5,5,5,5,5,5,5,5,5,5,5,4,5,2,1.185155
3,320,998,8,1,97,99,99,99,1,4,99,99,99,99,99,98,98,98,98,99,99,99,99,97,99,99,99,99,98,2,2,99,99,999,2,98,98,98,98,98,98,98,98,0,98,8,4,6,1,.7744
13,621,40,9,2,99,99,99,99,1,4,99,99,99,99,99,0,0,0,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,0,0,98,5,8,0,0,0,0,0,7,4,4,2,.795216
4,411,998,5,1,4,99,99,99,1,1,3,4,99,99,99,8,8,7,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,7,8,6,7,8,8,8,7,7,7,6,4,7,2,1.009658
1,235,65,5,1,97,99,99,99,1,4,1,2,99,99,99,8,9,8,1,2,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,6,8,7,5,7,8,7,8,6,6,6,4,6,2,.985754
1,238,57,6,1,1,2,99,99,1,4,3,99,99,99,99,3,5,5,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,98,8,8,6,6,6,8,8,8,8,10,4,5,2,.948702
1,235,54,6,1,2,4,99,99,1,1,4,3,96,99,99,5,9,9,2,99,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,5,5,5,5,5,7,7,5,7,7,4,7,1,.965734
2,112,59,6,1,4,99,99,99,1,2,3,4,99,99,99,3,3,5,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,5,98,6,8,8,7,8,10,8,10,7,4,5,2,.990933
6,813,80,4,1,97,99,99,99,1,1,4,99,99,99,99,10,10,10,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,5,8,8,7,8,9,7,8,8,8,8,2,7,1,1.061451
1,220,59,6,1,4,99,99,99,1,4,2,99,99,99,99,9,8,10,1,2,1,99,99,97,99,99,99,99,1,1,2,99,99,999,2,9,9,9,9,8,5,9,5,8,7,9,4,8,1,.965734
10,510,95,2,1,1,2,4,99,1,4,2,99,99,99,99,5,7,7,1,2,1,3,99,97,99,99,99,99,2,1,2,99,99,999,2,9,8,7,8,6,10,10,9,8,10,5,4,5,1,1.380175
6,830,70,5,1,1,2,4,99,1,1,3,4,99,99,99,8,7,8,2,99,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,9,9,7,9,9,9,8,7,7,8,10,4,5,2,1.062546
2,106,998,6,1,4,99,99,99,1,2,4,99,99,99,99,8,9,8,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,6,8,7,7,7,6,6,7,7,6,7,4,7,1,1.008662
18,201,61,6,1,4,99,99,99,1,4,1,2,99,99,99,10,10,10,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,1,5,5,9,8,9,8,8,8,8,8,4,7,2,1.079479
1,243,82,4,1,3,4,99,99,1,4,1,99,99,99,99,8,7,7,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,9,7,8,6,9,7,7,7,7,3,4,8,2,.967128
2,110,50,7,1,2,99,99,99,1,4,3,99,99,99,99,6,8,8,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,7,7,7,8,8,8,7,7,7,2,6,2,.766033
10,506,64,5,1,97,99,99,99,1,4,99,99,99,99,99,5,5,5,1,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,5,5,5,5,5,7,5,5,7,4,5,1,1.152785
6,807,61,6,1,97,99,99,99,1,4,3,1,2,99,99,10,10,10,1,2,2,3,99,97,99,99,99,99,1,1,2,99,99,999,2,5,9,10,5,6,3,7,5,7,8,8,4,8,2,.944917
6,820,45,8,1,97,99,99,99,1,4,99,99,99,99,99,0,0,0,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,98,98,98,8,10,98,98,98,98,98,98,4,4,2,.733364
4,433,55,6,1,4,99,99,99,1,4,1,2,99,99,99,6,7,8,1,2,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,4,7,7,7,7,7,8,8,7,7,7,4,5,2,.97161
10,506,101,1,1,4,1,99,99,1,4,3,1,96,99,99,5,3,6,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,10,9,10,10,10,10,10,10,10,10,10,4,4,2,2.824592
1,241,86,3,1,97,99,99,99,1,4,2,99,99,99,99,9,9,9,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,7,7,7,7,7,7,7,7,7,7,4,7,2,1.178582
4,437,69,5,1,4,99,99,99,1,4,99,99,99,99,99,7,7,8,2,99,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,5,7,5,6,8,8,8,8,8,7,7,4,6,2,1.009658
4,406,86,3,1,97,99,99,99,1,3,4,99,99,99,99,10,9,8,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,1,10,10,10,10,10,10,10,10,10,10,10,4,7,2,1.207068
19,317,63,6,1,1,2,4,99,1,3,4,1,2,99,99,8,8,8,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,5,7,8,7,9,8,7,7,6,7,8,4,6,2,.883961
6,833,67,5,1,1,99,99,99,1,4,2,99,99,99,99,10,10,10,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,0,8,8,6,8,8,7,6,7,6,7,4,8,2,1.062546
2,108,59,6,1,97,99,99,99,1,4,1,99,99,99,99,3,3,5,1,2,1,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,98,8,8,5,7,8,7,9,7,4,7,2,.990933
1,220,65,5,1,1,99,99,99,1,4,99,99,99,99,99,8,9,9,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,7,8,7,6,8,6,7,8,6,7,7,2,7,2,.910654
1,239,74,4,1,97,99,99,99,1,4,99,99,99,99,99,3,5,5,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,5,7,5,7,5,7,7,5,8,4,5,1,1.065634
11,540,64,5,1,1,2,3,4,1,4,3,2,99,99,99,7,9,9,1,2,1,2,99,97,99,99,99,99,1,2,2,99,99,999,2,10,7,8,5,10,5,6,5,5,6,8,2,8,1,1.220613
3,330,90,3,1,97,99,99,99,1,4,2,99,99,99,99,8,7,8,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,7,6,5,5,8,7,7,6,7,8,8,4,7,1,1.341529
1,244,63,6,1,97,99,99,99,1,4,2,99,99,99,99,8,8,8,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,5,5,7,7,8,7,8,7,7,7,4,5,1,.892427
6,812,56,6,1,97,99,99,99,1,4,99,99,99,99,99,98,98,98,97,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,98,5,98,6,5,5,7,6,5,7,2,5,1,1.041132
1,221,42,9,1,97,99,99,99,1,3,4,99,99,99,99,5,5,5,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,7,7,98,6,7,8,6,7,8,7,8,2,5,1,.694121
5,701,73,5,1,4,99,99,99,1,1,2,3,4,5,99,10,10,10,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,8,10,10,10,10,10,10,10,10,10,10,4,8,1,1.106271
4,408,50,7,1,3,4,99,99,1,4,3,99,99,99,99,8,10,8,1,2,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,6,8,8,98,8,5,6,9,8,98,6,4,7,2,.751292
2,108,58,6,1,1,2,4,99,1,1,2,3,4,99,99,8,6,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,6,8,8,8,6,6,6,6,7,6,7,4,8,1,.931969
6,807,71,5,1,4,99,99,99,1,4,99,99,99,99,99,9,9,7,2,99,2,3,99,97,99,99,99,99,1,1,2,99,99,999,2,8,9,8,9,9,8,9,9,9,9,9,4,7,1,.999299
9,350,53,7,1,2,4,99,99,1,4,99,99,99,99,99,8,8,9,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,9,9,9,9,9,9,9,9,8,9,1,5,1,.903085
3,320,62,6,1,4,99,99,99,1,2,4,99,99,99,99,7,6,7,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,4,5,7,7,6,7,7,8,7,7,6,4,6,1,.997706
10,510,53,7,1,97,99,99,99,1,1,4,99,99,99,99,8,6,8,97,99,3,99,99,97,99,99,99,99,2,1,2,99,99,999,2,0,5,6,0,7,0,5,6,1,3,8,4,5,1,.857567
17,880,998,6,1,97,99,99,99,1,4,99,99,99,99,99,0,0,5,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,1,3,6,3,3,6,7,7,5,3,3,4,6,2,1.107168
1,234,72,5,1,1,3,4,99,1,4,2,99,99,99,99,9,8,9,1,2,97,99,99,97,99,99,99,99,2,1,2,99,99,999,2,5,6,6,4,7,2,7,3,5,7,7,4,8,1,.926989
4,408,81,4,1,97,99,99,99,1,4,99,99,99,99,99,8,8,8,2,99,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,6,6,6,6,6,6,6,8,4,5,2,.990833
2,112,44,8,1,97,99,99,99,1,4,99,99,99,99,99,98,98,98,97,99,97,99,99,97,99,99,99,99,98,98,2,99,99,999,2,98,98,98,98,0,98,98,98,98,98,98,1,1,1,.668324
2,116,91,3,1,97,99,99,99,1,1,4,99,99,99,99,8,7,7,2,99,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,7,8,8,7,9,7,8,8,8,9,9,4,7,1,1.35627
3,335,90,3,1,4,99,99,99,1,4,2,99,99,99,99,7,6,7,1,2,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,6,7,8,6,8,7,7,7,5,7,8,2,7,1,1.451888
1,241,50,7,1,97,99,99,99,1,4,99,99,99,99,99,0,5,0,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,0,6,8,7,98,98,10,10,98,6,4,4,2,.733265
3,320,90,3,1,4,99,99,99,1,4,2,99,99,99,99,7,7,6,1,2,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,9,9,8,9,7,8,8,7,9,9,4,8,2,1.317725
6,806,29,10,1,97,99,99,99,1,4,99,99,99,99,99,5,98,98,98,99,99,99,99,97,99,99,99,99,1,2,2,99,99,999,2,98,98,98,98,98,98,98,98,98,98,98,1,4,2,.913642
8,302,78,4,1,4,99,99,99,1,4,1,2,99,99,99,8,9,9,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,3,5,5,4,5,3,5,5,4,5,5,4,8,1,.919519
1,231,66,5,1,97,99,99,99,1,1,2,4,99,99,99,8,8,8,1,2,2,3,99,97,99,99,99,99,2,1,2,99,99,999,1,0,6,0,0,5,4,5,5,0,0,5,2,7,2,.985754
14,931,96,2,1,97,99,99,99,1,4,2,3,99,99,99,8,9,8,2,99,2,3,99,97,99,99,99,99,1,98,2,99,99,999,2,98,98,98,98,7,98,98,98,98,98,8,4,5,2,1.284558
6,820,41,9,1,97,99,99,99,1,4,99,99,99,99,99,8,6,5,1,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,3,3,6,4,6,6,7,7,5,5,4,5,1,.809758
4,407,65,5,1,97,99,99,99,1,4,99,99,99,99,99,8,10,8,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,10,8,6,8,6,6,6,6,8,8,4,5,2,1.009658
4,406,75,4,1,1,3,4,99,1,4,99,99,99,99,99,10,10,10,97,99,3,99,99,97,99,99,99,99,2,2,2,99,99,999,2,5,6,0,0,3,0,0,6,0,6,6,4,8,1,1.09153
1,248,70,5,1,1,3,4,99,1,4,3,2,96,99,99,8,10,10,2,99,2,3,99,97,99,99,99,99,1,1,2,99,99,999,2,7,7,7,8,7,8,9,10,9,8,10,2,6,1,.926989
18,203,59,6,1,4,99,99,99,1,4,2,99,99,99,99,5,5,6,1,2,2,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,3,3,4,1,4,3,2,3,3,3,4,8,1,1.098801
9,351,56,6,1,1,2,4,99,1,3,4,99,99,99,99,8,8,8,2,99,2,3,99,97,99,99,99,99,1,1,2,99,99,999,2,8,10,9,8,10,10,10,9,8,10,10,2,5,2,1.147905
9,360,87,3,1,97,99,99,99,1,4,2,99,99,99,99,7,8,5,2,99,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,6,7,8,8,9,8,8,8,6,8,9,4,7,2,1.542923
6,830,65,5,1,1,3,4,99,1,4,2,1,99,99,99,5,8,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,7,8,8,8,10,10,8,10,7,7,8,4,6,2,1.062546
4,437,98,2,1,4,99,99,99,1,4,2,99,99,99,99,6,6,7,2,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,9,7,8,8,9,8,8,8,8,8,8,4,4,2,1.308263
3,338,87,3,1,4,99,99,99,1,4,2,99,99,99,99,10,8,9,1,2,1,2,3,97,99,99,99,99,2,2,2,99,99,999,2,10,10,10,10,10,10,10,10,10,10,10,4,7,2,1.317725
5,730,93,3,1,4,99,99,99,1,4,2,99,99,99,99,9,10,9,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,8,10,8,10,8,8,8,10,4,6,2,1.299199
6,830,81,4,1,1,4,99,99,1,3,4,99,99,99,99,8,8,6,2,99,97,99,99,97,99,99,99,99,1,98,2,99,99,999,2,7,7,98,7,9,98,98,7,8,7,8,2,7,2,1.128582
9,363,42,9,1,97,99,99,99,1,4,3,2,99,99,99,4,5,8,1,2,2,99,99,97,99,99,99,99,1,1,2,99,99,999,2,8,8,7,5,6,8,8,9,9,9,9,4,8,1,.908662
12,640,99,1,1,97,99,99,99,1,1,99,99,99,99,99,4,4,6,2,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,98,98,98,98,98,7,98,5,98,8,4,4,1,2.561047
5,704,90,3,1,4,99,99,99,1,4,99,99,99,99,99,3,10,5,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,5,5,5,5,6,5,5,5,4,4,6,4,7,2,1.299199
9,352,95,2,1,4,99,99,99,1,1,2,99,99,99,99,7,6,6,1,2,2,3,99,97,99,99,99,99,2,2,2,99,99,999,2,5,6,7,6,5,6,7,7,5,6,6,4,5,1,1.573102
1,241,45,8,1,97,99,99,99,1,4,99,99,99,99,99,98,98,98,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.680277
3,320,80,4,1,1,3,4,99,1,3,4,99,99,99,99,8,8,8,2,99,3,99,99,97,99,99,99,99,1,1,2,99,99,999,2,8,7,6,5,6,8,6,8,6,6,7,4,8,1,1.101092
2,100,57,6,1,1,2,4,99,1,3,4,2,99,99,99,8,7,8,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,6,7,5,6,4,6,9,6,7,7,7,4,7,1,1.008662
1,251,72,5,1,97,99,99,99,1,3,4,1,99,99,99,7,9,7,1,2,1,99,99,97,99,99,99,99,1,2,2,99,99,999,2,5,7,5,7,7,7,7,7,6,7,7,4,6,2,.910654
4,411,998,4,2,99,99,99,99,1,4,99,99,99,99,99,6,6,6,97,99,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,8,8,8,8,8,8,8,8,8,8,8,4,4,1,1.008562
6,811,91,3,1,4,99,99,99,1,4,99,99,99,99,99,6,8,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,7,7,8,6,7,7,7,8,6,8,8,4,7,1,1.293322
1,242,59,6,1,2,3,4,99,1,4,1,2,3,99,99,10,10,9,1,2,1,2,3,97,99,99,99,99,1,1,2,99,99,999,2,5,4,3,0,0,0,2,2,0,0,0,4,6,1,.965734
6,830,90,3,1,1,2,3,4,1,4,99,99,99,99,99,5,6,6,1,2,97,99,99,97,99,99,99,99,2,2,2,99,99,999,2,5,7,7,6,7,7,7,7,8,8,8,4,5,1,1.399697
2,105,68,5,1,97,99,99,99,1,4,99,99,99,99,99,8,8,8,2,99,2,99,99,97,99,99,99,99,1,1,2,99,99,999,2,7,8,8,8,8,8,8,8,8,8,8,4,7,1,.968423
3,320,72,5,1,4,99,99,99,1,1,4,99,99,99,99,4,5,8,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,9,6,7,5,7,4,8,5,5,6,7,4,5,1,1.121909
4,406,76,4,1,3,4,99,99,1,3,4,99,99,99,99,8,6,6,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,8,10,10,8,10,10,10,10,10,8,10,4,7,1,1.008562
2,116,85,3,1,1,2,3,4,1,1,2,3,4,5,99,9,9,9,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,7,8,8,7,9,7,8,8,8,8,7,4,8,2,1.332267
8,302,70,5,1,97,99,99,99,1,1,2,4,99,99,99,5,8,7,1,2,3,99,99,97,99,99,99,99,1,2,2,99,99,999,2,3,98,98,7,8,6,7,8,6,8,8,4,7,1,.865834
6,800,84,3,1,1,2,4,99,1,4,3,1,99,99,99,8,9,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,5,9,8,8,9,8,6,6,8,8,9,4,7,2,1.270514
1,238,72,5,1,3,4,99,99,1,4,1,99,99,99,99,6,8,8,1,2,1,3,99,97,99,99,99,99,1,2,2,99,99,999,2,7,7,7,8,8,8,7,9,9,7,8,4,5,1,1.003383
3,325,85,3,1,2,3,99,99,1,4,2,3,99,99,99,10,8,5,1,2,1,99,99,97,99,99,99,99,98,2,2,99,99,999,2,6,7,5,7,9,7,5,7,8,6,7,4,7,2,1.317725
5,701,84,3,1,4,99,99,99,1,1,2,4,96,99,99,10,10,10,1,2,97,99,99,97,99,99,99,99,2,1,2,99,99,999,2,0,5,5,5,6,5,6,5,2,5,7,4,7,1,1.431569
4,434,998,8,1,97,99,99,99,1,4,99,99,99,99,99,0,98,98,97,99,98,99,99,97,99,99,99,99,2,2,2,99,99,999,2,98,98,98,98,98,98,98,98,98,98,98,4,3,2,.69681
1,248,53,7,1,97,99,99,99,1,4,99,99,99,99,99,0,10,0,97,99,97,99,99,97,99,99,99,99,1,2,2,99,99,999,2,0,0,0,0,0,0,0,0,0,0,0,4,5,2,.677488
3,320,80,4,1,97,99,99,99,1,4,99,99,99,99,99,5,5,6,2,99,2,3,99,97,99,99,99,99,1,2,2,99,99,999,2,9,9,9,9,10,9,9,9,9,8,9,4,7,1,1.101092
2,100,49,7,1,1,2,3,99,1,4,3,99,99,99,99,6,8,8,1,2,1,2,3,97,99,99,99,99,1,2,2,99,99,999,2,7,7,7,8,9,9,8,8,8,7,8,4,5,2,.766033
16,973,95,2,1,1,4,99,99,1,4,3,99,99,99,99,6,7,8,1,2,2,99,99,97,99,99,99,99,1,1,2,99,99,999,2,7,8,6,9,10,8,7,7,6,7,6,4,5,2,1.66623
15,959,49,7,1,1,2,3,4,1,4,99,99,99,99,99,5,6,5,2,99,97,99,99,97,99,99,99,99,1,1,2,99,99,999,2,6,98,5,6,6,6,6,7,6,5,6,4,4,2,.855475
